date,year,month,week,quarter,season,holiday,promotion,discount,tv_spend,radio_spend,search_spend,facebook_spend,instagram_spend,youtube_spend,display_spend,email_spend,affiliate_spend,competitor_spend,price,inflation,consumer_confidence,sales,revenue,orders,profit,trend,tv_spend_adstock,radio_spend_adstock,search_spend_adstock,facebook_spend_adstock,instagram_spend_adstock,youtube_spend_adstock,display_spend_adstock,email_spend_adstock,affiliate_spend_adstock,tv_spend_hill,radio_spend_hill,search_spend_hill,facebook_spend_hill,instagram_spend_hill,youtube_spend_hill,display_spend_hill,email_spend_hill,affiliate_spend_hill
2023-01-29,2023,1,4,1,Winter,0,0,0,890657.36,156951.96,425882.51,305031.45,242275.16,273493.01,202743.47,56833.03,89299.53,1187462.24,511.18,5.57,89.18,10276,5252885.68,9857,1964565.68,56,4382985.02,352387.83,637376.07,778925.6,607455.15,1070521.34,308917.18,78514.82,147176.8,0.8331887597173646,0.5521187079144684,0.45792551993399194,0.6702446761272033,0.6106502050062136,0.621328731080363,0.5631447404796865,0.43387189516413016,0.4398953659413863
2023-02-05,2023,2,5,1,Winter,0,0,0,921945.63,204575.09,480868.64,373280.07,297775.2,332640.79,129307.33,82795.78,118867.2,1482669.63,545.06,6.0,106.69,11581,6312339.86,10493,2606419.86,57,4428333.65,380769.01,672081.46,840635.43,631875.53,1082005.73,252874.2,98498.74,170379.08,0.8353236718488917,0.5768690478851709,0.4816928357704946,0.6966255014890916,0.6246112425274644,0.6255872585789215,0.5034293104267985,0.4958403277829316,0.4835266602034923
2023-02-12,2023,2,6,1,Winter,0,0,0,894521.05,157869.07,484225.46,374086.66,207498.71,334685.17,171653.61,121457.59,147730.44,1099470.24,489.9,5.62,95.84,12365,6057613.5,11812,2100813.5,58,4437187.97,348253.57,685849.9,878467.92,555030.25,1092089.18,272803.29,141157.34,207363.12,0.8357354106937681,0.548321934845965,0.49081134345905414,0.7113016164745476,0.5780229270493806,0.629273493225587,0.5261631026718703,0.5936742198931644,0.5423526509662777
2023-02-19,2023,2,7,1,Winter,0,0,0,911286.57,190166.04,474518.14,413890.16,280488.55,312945.99,210054.65,75308.57,124310.65,1273297.18,515.9,5.03,107.09,11807,6091231.3,11254,2312991.3,59,4461036.94,364292.83,680273.11,940970.91,585755.19,1077408.42,319175.97,103540.04,196887.74,0.8368362607300939,0.5627740760701444,0.48713914408270054,0.7333500903775227,0.597601567288987,0.6238902696228843,0.5727641920346843,0.5095655909824578,0.5268771280047939
2023-02-26,2023,2,8,1,Winter,0,0,0,946267.63,144384.55,505340.94,356323.59,326525.26,356397.51,213654.36,116885.17,198650.94,1047637.2,467.48,5.29,101.96,13685,6397463.8,12055,2018263.8,60,4515097.19,326530.96,709422.87,920906.14,648690.61,1110583.4,341324.75,137593.18,267561.65,0.8392883286751033,0.5275134250147753,0.5060168599196541,0.7265522888709519,0.6338020049381802,0.6359084649621263,0.5923402033279129,0.5868707940219853,0.6167253108546945
2023-03-05,2023,3,9,1,Spring,0,0,0,836210.05,126006.69,468900.38,327755.75,301726.76,385047.0,171584.11,54630.03,142983.89,1071183.88,490.08,5.73,103.15,11977,5869688.16,10971,2037048.16,61,4448287.8,289272.17,681727.24,880299.43,658506.6,1162455.38,308114.01,82148.67,236630.47,0.8362492452144874,0.48816750846669366,0.4880994336175732,0.7119854385050178,0.6390147507937137,0.6536795274720599,0.562376044207396,0.4461339852292787,0.5813338670034818
2023-03-12,2023,3,10,1,Spring,0,0,0,882485.4,208431.12,497092.74,301669.48,320963.65,375722.5,181826.79,72463.08,139600.92,1127118.53,507.07,5.78,105.75,12535,6356122.45,12011,2344922.45,62,4441115.64,353067.21,701610.91,829849.14,683142.28,1189441.27,305072.39,88892.81,222421.58,0.835917525604678,0.552737800191203,0.5010343937534185,0.6922410364666121,0.6516235470807803,0.662457792845309,0.5594439857042528,0.4676669782508094,0.5631463470207967
2023-03-19,2023,3,11,1,Spring,0,0,0,866853.13,173669.79,424600.53,248173.91,295359.72,444270.38,176941.93,51271.22,107352.1,1395518.8,527.86,5.84,102.87,11304,5966929.44,10041,2349649.44,63,4419745.64,350203.39,635083.8,746083.39,671087.97,1276879.27,298970.89,69049.78,185199.65,0.834922736048644,0.5501189004651319,0.456316140499174,0.6548363818022604,0.6455370943391051,0.6888731391918614,0.5534604575432703,0.3995412958230554,0.508542443135035
2023-03-26,2023,3,12,1,Spring,0,0,0,889952.78,69756.82,537787.6,359338.94,358617.85,417008.4,190381.96,88707.18,128710.51,1231667.33,475.48,5.08,103.36,13184,6268728.32,12180,2049848.32,64,4425749.29,244858.52,728312.74,806988.98,727716.24,1310823.89,309970.31,102517.14,193530.39,0.8352031837459417,0.4343726973009867,0.5178350240438945,0.6826383112167689,0.6728261763092892,0.6983512638975079,0.5641491873204526,0.506836023995006,0.5217296152540878
2023-04-02,2023,4,13,2,Spring,0,0,0,813825.17,114408.33,467840.45,375268.55,305692.13,384644.91,190981.58,106591.4,113016.68,1129142.63,515.72,5.02,99.18,11808,6089621.76,11316,2311061.76,65,4354424.6,236837.59,686334.27,859461.94,705936.06,1302221.63,314969.71,127094.83,180752.32,0.8318213733986619,0.42376654126981694,0.49112893262224583,0.704062221410398,0.662714745819776,0.695988163176656,0.5688642121393026,0.5655553564522723,0.5012512510302906
2023-04-09,2023,4,14,2,Spring,0,0,0,839055.55,171430.37,474300.18,353000.79,288465.99,387949.89,209861.34,88942.84,71155.22,1244932.36,498.74,5.42,101.86,11962,5965927.88,11058,2138087.88,66,4322595.23,289849.16,680200.46,868677.95,676730.82,1299505.03,335849.22,114361.81,134418.53,0.8302762402415084,0.48881477329415196,0.48709111552807577,0.7076055327865896,0.6484057864870462,0.6952364757710833,0.5876457934493163,0.5368373090926162,0.4132858444113594
2023-04-16,2023,4,15,2,Spring,0,0,0,843892.0,88291.32,421820.98,261904.4,348020.65,462445.21,172137.89,117482.43,164345.16,1204217.75,469.57,6.08,97.06,11731,5508525.67,10501,1754605.67,67,4301968.19,233215.9,625881.12,783111.17,720222.6,1372098.73,306477.58,140354.79,211391.65,0.829262759168542,0.4188823369169902,0.4498056954930385,0.6721370345320603,0.6693992295984322,0.7144558540520957,0.5608027039511846,0.5921603964838158,0.5480777161007894
2023-04-23,2023,4,16,2,Spring,0,0,0,680782.62,159710.2,480177.32,353296.79,242308.15,389515.04,196621.6,67602.51,118132.96,1140963.2,503.63,5.22,98.28,11668,5876354.84,10811,2142594.84,68,4122357.17,276318.15,667941.66,823163.49,638430.58,1349984.15,319212.63,95673.47,192120.04,0.82001365865718,0.47330081455465894,0.478916733519954,0.6894768731715117,0.6282339907512549,0.7087873684260735,0.5727979174827234,0.48783938333866667,0.5195391050115962
2023-04-30,2023,4,17,2,Spring,0,1,35,883302.53,172120.91,526949.39,296776.8,344338.77,477906.93,212867.69,97697.87,118163.36,1032404.54,534.18,5.68,109.82,13788,7365273.84,12359,2953113.84,69,4181188.27,310279.99,727331.89,790674.9,695475.59,1422895.84,340552.74,116832.56,185405.37,0.8231294776740599,0.5109483475520544,0.5172293269942684,0.6755171930346757,0.6576912517328249,0.726894670090845,0.5916838981836552,0.5426780917569475,0.5088753975055997
2023-05-07,2023,5,18,2,Spring,0,0,0,703026.38,117546.0,412441.07,254312.93,250167.7,448765.35,187227.79,71649.1,135349.36,1372625.1,477.59,5.68,95.96,10398,4965980.82,9583,1638620.82,70,4047976.99,272685.99,630640.64,728717.87,632679.27,1444792.44,323448.89,95015.61,200241.24,0.8159473855195551,0.4690147489024123,0.4531826824875175,0.6462705065109973,0.6250582213941254,0.7320180761860666,0.5766646461647008,0.48594323228394937,0.5319263006924078
2023-05-14,2023,5,19,2,Spring,0,0,0,693370.14,147801.57,394361.82,253128.61,349150.27,390085.93,171809.06,92928.74,142064.14,1225178.18,497.8,5.8,100.77,10854,5403121.2,9616,1929841.2,71,3931751.73,284144.57,583554.01,690359.33,697123.87,1401440.63,301188.61,111931.86,212148.57,0.809294098685468,0.48236004618767975,0.41884952598269704,0.6262509556884923,0.6584902074798582,0.7217372368858931,0.5556511986857084,0.5309583767105828,0.5491398584268388
2023-05-21,2023,5,20,2,Spring,0,0,0,604481.41,81494.54,486440.78,278415.73,274013.47,445546.61,183726.85,95456.58,114964.8,1460848.6,480.27,6.17,100.57,11001,5283450.27,10214,1763130.27,72,3749882.8,223566.82,661506.98,692631.33,657431.6,1426555.05,304202.3,117842.95,189216.8,0.7980883720698979,0.40557378584488946,0.4745700509961378,0.6274805979888297,0.6384492380099868,0.7277605870679517,0.5585990797194477,0.5450278985501216,0.5149764977198198
2023-05-28,2023,5,21,2,Spring,0,0,0,713297.88,223145.26,455436.03,211551.17,285798.48,341897.18,200036.83,96374.14,122869.17,1312838.59,490.63,6.12,98.45,11002,5397911.26,10137,1877271.26,73,3713204.12,334928.67,653888.12,627129.97,647385.86,1340485.72,321717.75,119942.73,189095.05,0.7957020046077635,0.5357328898137863,0.46937355821581317,0.5896389782044543,0.6331007711207787,0.706303576890169,0.5750917740862121,0.5498410792864871,0.514783574066991
2023-06-04,2023,6,22,2,Summer,0,0,0,762563.6,156455.96,493067.43,267699.93,292405.98,398800.85,202353.75,54025.73,144325.56,1266158.37,528.64,5.26,102.57,11655,6161299.2,10947,2431699.2,74,3733126.89,323920.3,689233.87,643977.91,648468.2,1337140.85,331040.85,78014.28,210508.83,0.7970037089142088,0.5249117383330599,0.4930255929402779,0.5998619952497763,0.6336826111114797,0.7054217598374208,0.5834463011622154,0.4321447043769593,0.5468335342020326
2023-06-11,2023,6,23,2,Summer,0,0,0,756816.28,200649.84,426703.53,287292.38,181568.55,372763.52,231871.17,57597.93,110871.61,1147775.48,494.57,4.66,102.95,10934,5407628.38,10174,1908748.38,75,3743317.8,362609.99,633473.69,673679.13,538226.06,1308762.12,364287.51,73200.79,184549.7,0.7976644937547027,0.5612924336542319,0.45518276723266426,0.617047094429276,0.5667360657263073,0.6977872467415657,0.611062123972116,0.41504199025261374,0.5074880260171272
2023-06-18,2023,6,24,2,Summer,0,1,32,833115.16,210038.31,453283.74,341995.05,254415.28,383797.38,162871.89,67805.92,140868.01,1068558.53,528.03,5.23,95.37,12064,6370153.92,11147,2509673.92,76,3827769.4,391343.3,643325.85,746202.53,550439.61,1299930.86,308586.89,82446.08,205460.4,0.8030118165672854,0.5855364778216329,0.462079915674717,0.6548941243796524,0.574981336678574,0.6953544764120432,0.5628289059344713,0.44711646858279464,0.5396057906950227
2023-06-25,2023,6,25,2,Summer,0,0,0,755036.33,226641.72,498628.62,286803.07,306903.09,305140.76,166230.16,72373.41,73686.01,1173872.28,522.18,5.53,100.51,11521,6016035.78,10774,2329315.78,77,3817251.85,422313.37,691626.37,734524.59,609644.88,1215092.36,289664.92,88862.63,145597.15,0.8023581408110084,0.6093437856272881,0.49458470791243575,0.649168121553519,0.6119327072340778,0.6705200694059079,0.5440645527605735,0.46757398875722855,0.43670736455940296
2023-07-02,2023,7,26,3,Summer,0,1,37,937555.02,176866.64,510421.02,258404.51,316405.93,329220.55,147116.45,86450.91,97722.66,1065084.89,492.75,5.36,94.59,12520,6169230.0,11162,2162830.0,78,3991356.5,388023.33,717908.93,699119.26,651710.61,1179785.2,262982.42,104223.44,148681.66,0.8127530624701667,0.5828460844410559,0.5113661159467439,0.6309608758015661,0.6354175339460404,0.6593522803956215,0.5151832108967132,0.5113739267849504,0.4429053141286171
2023-07-09,2023,7,27,3,Summer,0,0,0,897646.59,186378.72,394991.28,303902.75,268809.07,380121.8,211087.45,95316.48,145887.61,1278022.85,489.95,6.29,103.94,11822,5792188.9,10966,2009148.9,79,4090731.79,380390.38,610363.96,723374.31,627249.91,1205971.44,316280.42,116161.17,197926.19,0.8183023952189465,0.5765533236305255,0.43864949477526105,0.6435738991411771,0.6220235798192046,0.6676841244568535,0.5700859830341355,0.5411043448990979,0.5284504352282282
2023-07-16,2023,7,28,3,Summer,0,0,0,889051.52,196380.75,549236.28,266704.04,195447.17,357715.1,175400.55,56385.51,91515.82,1395918.3,482.08,5.51,100.88,11578,5581522.24,10348,1876562.24,80,4161636.95,386575.94,732345.47,700728.62,540434.62,1201895.11,301912.72,79617.74,160789.99,0.822103602448719,0.58166438637453,0.5203162177653001,0.6318171003777937,0.5682437147416044,0.6664057544661338,0.5563625465613011,0.43764467134231505,0.46619432943063654
2023-07-23,2023,7,29,3,Summer,0,0,0,790078.25,203442.43,427891.07,276185.42,284021.8,335528.04,194024.44,37769.67,139947.88,1168690.53,481.38,5.76,100.41,11609,5588340.42,11075,1873460.42,81,4119387.81,396730.4,647594.71,696622.59,581260.84,1176854.62,314789.53,53693.22,196224.38,0.81985407963828,0.589843106502427,0.4650402604554422,0.6296270293993789,0.5948201468191109,0.6584019938824133,0.5686957949191965,0.33535312702492936,0.5258674695836248
2023-07-30,2023,7,30,3,Summer,0,1,34,1075247.9,220192.72,635751.24,302183.94,312629.88,367729.76,186511.49,138521.18,140472.96,1313338.92,507.06,5.59,103.3,13923,7059796.38,12328,2604436.38,82,4370758.15,418557.92,830029.65,720157.5,632323.34,1191527.99,312427.3,149259.82,209151.49,0.8326055592349833,0.6065761258076207,0.5760761357448733,0.6419364768531572,0.6248603766270684,0.663123779010888,0.5664773519078685,0.6083948885876763,0.5449092370630823
2023-08-06,2023,8,31,3,Summer,0,0,0,914279.06,145116.95,452575.73,267409.17,266734.78,336768.13,182719.13,50580.28,126247.8,1117292.51,499.6,5.36,98.62,11129,5560048.4,10177,1998768.4,83,4410885.58,354395.91,701584.63,699503.67,614512.62,1170837.72,307690.05,80432.24,199450.82,0.8345074593369325,0.5539446845528493,0.5010175380125461,0.6311656469733207,0.6147617510099329,0.6564394695044633,0.5619693516637377,0.4404020290730855,0.5307444165428113
2023-08-13,2023,8,32,3,Summer,0,0,0,938913.3,132171.39,495167.0,331130.27,324822.95,299205.35,231252.61,100591.9,113593.28,1163703.98,487.53,4.73,104.57,12554,6120451.62,11746,2103171.62,84,4467621.76,309369.35,705642.39,750832.47,662804.89,1118791.76,354328.63,116678.35,183401.07,0.8371381303774481,0.5099935225958557,0.5036126471009691,0.6571274365644904,0.6412628806360919,0.6388019108998778,0.6031282494066729,0.5423174971274676,0.5056153268467679
2023-08-20,2023,8,33,3,Summer,0,0,0,837405.15,196617.29,547649.77,407197.19,245035.99,318463.7,217074.04,81424.16,166247.94,1102204.32,469.02,5.47,95.26,12604,5911528.08,11553,1878248.08,85,4411502.56,351301.96,759342.49,857696.67,609578.68,1101617.93,358805.49,104759.83,230438.31,0.8345364317286359,0.5511263784130024,0.5365523355101639,0.7033763328540809,0.6118940247350608,0.6327122050215219,0.6067290296185206,0.5127847706683256,0.5735699629127498
2023-08-27,2023,8,34,3,Summer,0,0,0,907519.45,71750.73,536816.46,458363.71,259446.01,274184.0,194159.08,87981.98,190601.96,944024.04,502.12,6.8,107.06,12775,6414583.0,11336,2326583.0,86,4436721.5,247401.71,764619.21,972981.71,594714.28,1045316.55,337681.28,108933.95,271255.37,0.8357137603035033,0.43767586510975015,0.5396504935602678,0.7436852089981737,0.6030644764077016,0.6117531793041902,0.5892267896940709,0.5235148164220417,0.620606810928748
2023-09-03,2023,9,35,3,Monsoon,0,0,0,920183.83,192886.36,556834.05,348748.59,177482.8,333780.2,221301.85,82767.69,146703.71,1195616.0,490.61,5.0,97.25,12305,6036956.05,11373,2099356.05,87,4469561.03,316587.22,786219.81,932537.62,504575.66,1065501.79,356374.36,104554.48,241643.09,0.8372268623471774,0.5174831688479445,0.5520806469856425,0.7305238977186249,0.5428211756250014,0.6194470707147738,0.6047806732159343,0.5122455253344256,0.5874432666645991
2023-09-10,2023,9,36,3,Monsoon,0,0,0,880069.4,123445.44,396858.28,416069.31,337583.29,391335.03,222196.21,74292.51,145731.84,1215414.21,496.09,4.77,91.52,12064,5984829.76,11236,2124349.76,88,4455718.22,281739.05,632724.22,975591.88,615099.9,1137186.28,364745.95,95203.41,230306.92,0.8365917784045265,0.47960094360973904,0.45465438254531815,0.7445014360047473,0.615101034697419,0.645173651817632,0.6114207477443966,0.48648582527367407,0.5734025577847206
2023-09-17,2023,9,37,3,Monsoon,0,0,0,915237.56,131434.09,413106.84,355083.92,316914.01,341031.11,186450.03,96569.72,113486.09,1327903.32,506.09,6.27,98.36,11385,5761834.65,10660,2118634.65,89,4479812.14,272303.61,602924.11,940439.05,655218.96,1137061.51,332348.41,115610.4,194093.51,0.8376946213970211,0.4685604678078796,0.4332213108737715,0.7331731575869868,0.637281132181654,0.6451309490960315,0.5845955251197029,0.5398059077678622,0.522599551827867
2023-09-24,2023,9,38,3,Monsoon,0,1,16,983001.22,118924.46,510202.14,324497.65,253118.47,442842.2,167697.54,81364.42,105329.99,1295452.59,449.96,5.8,97.79,13036,5865678.56,11861,1694158.56,90,4566850.93,255076.27,691079.37,888761.08,613488.9,1238785.25,300636.9,104486.5,173262.72,0.8415809111162098,0.447473064590135,0.4942287114162815,0.7151139366428438,0.614169283802525,0.6777317272483505,0.5551079097024305,0.5120667713851408,0.48855765943149887
2023-10-01,2023,10,39,4,Monsoon,1,0,0,888049.62,152535.98,570154.59,432890.24,272324.68,449614.16,196105.34,127903.86,146077.63,1447074.35,469.33,5.57,98.32,14185,6657446.05,13122,2118246.05,91,4541530.36,280074.11,777478.4,966146.89,609743.57,1316763.84,316360.1,148801.16,206719.58,0.8404658608221902,0.4776781732283071,0.5470989341883005,0.7415293231598559,0.6119903641263317,0.6999679173066933,0.5701600656534281,0.60758802214003,0.5414267151622862
2023-10-08,2023,10,40,4,Monsoon,1,0,0,978973.68,201274.69,533681.8,405609.95,316285.37,412160.97,181182.46,113596.33,115956.2,1233115.65,545.93,6.05,101.16,13226,7220470.18,12116,2988150.18,92,4612197.97,341311.75,766925.32,985298.08,651644.33,1333895.66,307726.5,143356.56,188308.05,0.8435468881207981,0.5418314759442241,0.5409968469956288,0.7475027800843967,0.6353821908169551,0.7045626335319042,0.5620043423859692,0.5977698181994182,0.5135333940785027
2023-10-15,2023,10,41,4,Monsoon,1,1,39,1002539.14,199802.54,499183.67,482821.79,414121.11,462888.78,268753.24,121207.6,99949.56,1405139.68,489.87,5.17,105.49,15648,7665485.76,14612,2658125.76,93,4692297.52,370458.41,729261.27,1074000.64,772525.49,1396615.74,391843.84,149878.91,165857.38,0.8469252204639582,0.5681350726152959,0.5184199376912217,0.7726368165923129,0.6922429134695867,0.7205582520421334,0.6316456025835298,0.6094791233282111,0.47547112949572273
2023-10-22,2023,10,42,4,Monsoon,1,1,10,967102.48,195308.54,598668.6,337675.57,366391.39,545018.32,271801.16,93746.85,176223.95,1539911.28,449.65,5.46,99.04,15589,7009593.85,14446,2021113.85,94,4720940.49,380537.75,817446.98,982075.95,791280.41,1522649.34,428538.7,123722.63,234274.03,0.8481049273156046,0.5766762543025897,0.5693476983500991,0.7465123162680505,0.6998549484758695,0.7491552665899242,0.6562673682061636,0.5582737830559835,0.5784080236343795
2023-10-29,2023,10,43,4,Monsoon,1,0,0,812394.89,175269.11,535521.56,475552.79,323792.61,513105.28,262623.84,94089.78,167823.07,1395584.14,471.0,5.88,96.54,14938,7035798.0,13774,2255638.0,95,4589147.29,365537.98,780755.65,1064798.36,758996.84,1578959.82,434039.32,118834.31,249818.98,0.8425524707090859,0.5638652440435755,0.5489743272944765,0.7702090883355308,0.6865684742941751,0.7605772246923076,0.6597115499352806,0.5473120260388761,0.5970854352974463
2023-11-05,2023,11,44,4,Festive,1,1,10,1020352.43,140097.2,575186.99,440341.88,333448.93,531603.44,166683.45,76443.84,126613.48,1569431.23,549.69,6.34,94.37,14179,7794054.51,12761,3256774.51,96,4691670.26,322866.19,809413.69,1079220.9,750897.19,1636875.31,340299.18,100210.7,214050.12,0.8468992211874534,0.5238549098541239,0.5649837688942129,0.7739967886682129,0.6830949665586339,0.7715502538780623,0.5914679442310877,0.500578815173294,0.5517895905049903
2023-11-12,2023,11,45,4,Festive,1,0,0,897970.39,155683.75,450164.84,341839.87,308846.08,493815.74,243034.03,90442.08,151362.92,1592275.93,485.94,5.03,97.66,12954,6294866.76,11402,2149586.76,97,4651306.6,317116.85,692988.95,989372.41,721839.53,1639628.46,379153.7,110484.22,226280.46,0.8452111557880718,0.5180257335744816,0.4954702974119702,0.7487469247291919,0.670143224472236,0.772053425373084,0.6224068992873525,0.5273907433997304,0.5682174372481763
2023-11-19,2023,11,46,4,Festive,1,1,34,853356.22,191310.54,628499.69,345976.13,285373.52,539099.32,289975.87,79085.39,185601.45,1317783.81,523.18,6.01,90.56,14764,7724229.52,13198,2999749.52,98,4574401.5,349868.96,836396.37,939599.58,682385.26,1686839.24,441637.35,101182.23,264799.61,0.8419110001621927,0.5498114911816782,0.5794315105912236,0.7328935370068352,0.6512459025652708,0.7804344784702433,0.6643708746098785,0.5032320196879684,0.6137777237981569
2023-11-26,2023,11,47,4,Festive,1,0,0,871364.56,212583.44,566576.27,298614.72,293343.48,531819.81,241280.02,130598.03,154452.86,1266367.23,502.42,5.65,96.37,13806,6936410.52,12279,2518490.52,99,4530885.76,387517.92,817495.18,862374.47,668655.38,1712607.28,417934.96,150834.48,247132.72,0.8399933389994397,0.5824340595919281,0.5693737208065999,0.7051887957699909,0.6442896982178676,0.7848188720366449,0.6494535024228496,0.6111417813845282,0.5939605072137979
2023-12-03,2023,12,48,4,Festive,1,0,0,909232.14,203040.09,643530.85,327296.28,294064.32,547034.71,142560.64,98085.71,115108.59,1258624.54,490.3,5.57,106.22,14487,7102976.1,13269,2467136.1,100,4533940.75,396799.05,888779.4,844720.96,661824.78,1745859.8,309734.62,128252.61,201605.04,0.8401291816579707,0.5898975227495031,0.6058220182994016,0.6982624003028467,0.640752081543515,0.7902883195247881,0.5639247346921653,0.5680046579982863,0.5339537687627877
2023-12-10,2023,12,49,4,Festive,1,1,36,995375.73,249586.93,597216.69,337791.66,387074.52,568429.73,274240.06,106461.09,156117.59,1168063.7,515.51,5.5,95.88,15203,7837298.53,14123,2972338.53,101,4622528.33,447986.46,863850.51,844624.24,751078.15,1790531.59,398133.91,132111.61,226679.36,0.8439892782947804,0.6274457841351954,0.5935293441507544,0.6982237981321442,0.6831732054196975,0.797318004997694,0.6360806267175454,0.5759878852575367,0.5687359179460288
2023-12-17,2023,12,50,4,Festive,1,0,0,915925.78,220657.6,590888.53,342634.01,322863.41,489566.79,208273.56,89121.06,195667.85,1287791.65,452.31,4.95,103.14,15328,6933007.68,13750,2028047.68,102,4613948.44,444650.83,850043.68,849408.55,735956.39,1742938.91,367527.12,115543.38,275005.62,0.8436219922987164,0.6251718463672348,0.5865141068981492,0.7001246487884516,0.6765331739292837,0.7898161638524711,0.613584182100841,0.5396474491726152,0.6244786042708603
2023-12-24,2023,12,51,4,Festive,1,0,0,957805.25,205195.58,602646.51,313895.17,287285.77,458179.76,200813.61,98665.55,165173.26,1494919.85,471.18,5.89,93.87,14100,6643638.0,13467,2131638.0,103,4648964.0,427520.99,857659.62,823540.3,692061.78,1678236.99,347824.46,121774.23,261425.23,0.8451122681553502,0.6131297437187171,0.5904022612921068,0.6896336241656632,0.6560276067367431,0.7789414959870598,0.5977946235503748,0.5539636024768974,0.6101231155691212
2023-12-31,2023,12,52,4,Festive,1,0,0,1066202.38,280511.96,485461.5,388331.1,422938.65,455720.89,222576.14,154399.01,175201.77,1085515.49,490.15,5.19,108.86,15210,7455181.5,13393,2587981.5,104,4785373.58,494272.46,742759.38,882455.28,803572.63,1630486.79,361705.92,178753.86,266700.6,0.8507059242496134,0.6568066648032055,0.5266560167613965,0.712787304324173,0.7046895105004662,0.7703763826225589,0.6090319070074564,0.6545100868079984,0.6158106017626901
2024-01-07,2024,1,1,1,Winter,0,0,0,937117.25,188669.8,612229.07,299959.23,246913.01,402145.18,152263.21,72445.09,151797.26,1075505.59,473.14,5.07,109.19,13065,6181574.1,12304,2000774.1,105,4765416.12,435806.03,835056.89,829432.4,688877.96,1543485.93,296945.58,108195.86,245142.47,0.8499079950910169,0.6190314420606465,0.578728304436574,0.6920697866057931,0.6544651474411185,0.7534723010734714,0.5514437052184095,0.5216490083993246,0.5916182646943785
2024-01-14,2024,1,2,1,Winter,0,0,0,830734.16,154220.73,472307.89,294642.2,325559.93,387772.07,185853.54,63020.58,115620.53,1184744.23,488.38,5.85,102.96,11767,5746767.46,10944,1981327.46,106,4643067.05,372123.74,722824.96,792301.64,704442.81,1468212.22,304631.77,84659.75,201420.39,0.8448628920441893,0.5695651372882183,0.5144350275109305,0.6762375883987564,0.6620044057984407,0.7373463260344006,0.5590164633984656,0.45433190817152186,0.53368013041373
2024-01-21,2024,1,3,1,Winter,0,0,0,864624.3,228472.55,510653.91,357053.57,343403.16,401824.1,236661.57,92049.06,121653.23,1094737.78,517.07,5.82,109.96,13318,6886338.26,12118,2624578.26,107,4579077.94,414534.42,727501.4,832434.55,730846.7,1429572.65,358514.28,108981.01,192150.37,0.8421148876956256,0.6035755161960811,0.517334065282779,0.693300354660121,0.6742419760384756,0.7284717138146474,0.6064965223448683,0.5236333280824081,0.5195863897932859
2024-01-28,2024,1,4,1,Winter,0,0,0,902084.96,198982.15,513664.9,262970.02,198521.18,417745.19,209123.52,15406.77,148803.72,1136725.69,502.64,5.53,101.78,12157,6110594.48,10747,2220354.48,108,4565347.31,406249.36,731915.32,762430.75,600486.87,1418446.05,352529.23,37202.97,216056.35,0.8415150452082961,0.5972789428178973,0.52005225923816,0.6626320620178053,0.6065277148813929,0.7258363405098037,0.6016649269750025,0.25205921919106716,0.5545566488953383
2024-02-04,2024,2,5,1,Winter,0,0,0,829541.38,214124.85,444613.72,353299.36,272598.14,325957.24,194606.59,80122.38,161042.81,1138520.44,526.61,5.93,103.84,11716,6169762.76,10898,2420642.76,109,4481819.23,417249.53,664188.32,810757.81,602865.92,1318869.47,335618.28,87562.97,236662.53,0.8377859530100976,0.6056044116466268,0.47638600531071507,0.6842511798474795,0.6079422757380918,0.7005380629550807,0.5874457598818628,0.4635415236202228,0.5813734339368245
2024-02-11,2024,2,6,1,Winter,0,0,0,854927.18,140714.16,561097.99,351849.91,247481.91,400318.06,197821.4,69437.81,167190.7,1169095.17,503.91,6.07,106.31,12914,6507493.74,11763,2375013.74,110,4440382.56,349338.93,760354.48,838304.6,579058.16,1323526.69,332068.71,86950.4,250022.59,0.8358835593121197,0.549323605269195,0.5371484042053581,0.695685815130518,0.5934468554106701,0.7017936842439447,0.5843501521833366,0.4616217420224011,0.5973206076093023
2024-02-18,2024,2,7,1,Winter,0,0,0,841299.72,173654.44,487167.84,304350.52,246672.07,360260.87,161727.99,54355.25,106107.28,1112465.44,519.85,6.02,100.9,11147,5794767.95,10644,2227727.95,111,4393605.77,348323.9,715274.19,807333.28,565154.06,1286729.55,294555.48,71745.33,193615.19,0.8336927173604698,0.5483869483616685,0.5097123056846602,0.6827861497963252,0.584621912619151,0.6916661858466261,0.5490437363736484,0.4096887626918705,0.5218607889646144
2024-02-25,2024,2,8,1,Winter,0,0,0,860770.14,84725.44,463532.38,300669.25,302707.74,312983.69,194360.3,92496.03,142742.95,1102654.41,498.72,5.29,92.24,11204,5587658.88,10345,2002378.88,112,4375654.76,258887.39,678114.64,785069.22,613542.47,1213694.38,312182.49,106845.1,210508.26,0.8328395100359708,0.45224449331709604,0.4857101034593628,0.6730169257345184,0.6142003197945997,0.6700875793761185,0.5662463300355906,0.5181996883390803,0.5468327290102343
